epi_year,epi_week,ano,target,municipio,obitos_sim
1,27,1,dengue,ARENAPOLIS,1
1,27,1,dengue,CAMPO VERDE,2
1,27,1,dengue,CANABRAVA DO NORTE,1
1,27,1,dengue,CHAPADA DOS GUIMARAES,2
1,27,1,dengue,CLAUDIA,1
1,27,1,dengue,COLNIZA,1
1,27,1,dengue,JACIARA,1
1,27,1,dengue,NORTELANDIA,1
1,27,1,dengue,NOVA BANDEIRANTES,1
1,27,1,dengue,NOVA LACERDA,1
1,27,1,dengue,NOVA MARILANDIA,1
1,27,1,dengue,NOVO MUNDO,1
1,27,1,dengue,PONTES E LACERDA,2
1,27,1,dengue,SANTA RITA DO TRIVELATO,1
1,27,1,dengue,SINOP,4
1,27,1,dengue,VARZEA GRANDE,4
1,27,1,dengue,VILA BELA DA S TRINDADE,1
1,27,1,hepatite_a,ALTA FLORESTA,1
1,27,1,hepatite_a,ARIPUANA,1
1,27,1,hepatite_a,CACERES,2
1,27,1,hepatite_a,CUIABA,4
1,27,1,hepatite_a,GLORIA D OESTE,1
1,27,1,hepatite_a,JUINA,3
1,27,1,hepatite_a,NORTELANDIA,1
1,27,1,hepatite_a,PONTAL DO ARAGUAIA,1
1,27,1,hepatite_a,RONDONOPOLIS,2
1,27,1,hepatite_a,SINOP,3
1,27,1,hepatite_c_hcv,ALTA FLORESTA,1
1,27,1,hepatite_c_hcv,CUIABA,1
1,27,1,hepatite_c_hcv,NOSSA SENHORA DO LIVRAMENTO,1
1,27,1,hepatite_c_hcv,SALTO DO CEU,1
1,27,1,hepatite_c_hcv,VALE DE SAO DOMINGOS,1
1,27,1,meningite,*IGNORADO,1
1,27,1,meningite,ALTA FLORESTA,3
1,27,1,meningite,ALTO GARCAS,1
1,27,1,meningite,ARIPUANA,1
1,27,1,meningite,BARRA DO GARCAS,2
1,27,1,meningite,CACERES,7
1,27,1,meningite,CACOAL,1
1,27,1,meningite,CAMPO NOVO DO PARECIS,2
1,27,1,meningite,CAMPO VERDE,1
1,27,1,meningite,CANARANA,1
1,27,1,meningite,CARLINDA,1
1,27,1,meningite,CHAPADA DOS GUIMARAES,1
1,27,1,meningite,COCALINHO,1
1,27,1,meningite,COLORADO DO OESTE,1
1,27,1,meningite,CUIABA,16
1,27,1,meningite,DENISE,1
1,27,1,meningite,DIAMANTINO,1
1,27,1,meningite,DOM AQUINO,1
1,27,1,meningite,GOIANIA,1
1,27,1,meningite,GUARANTA DO NORTE,2
1,27,1,meningite,GUIRATINGA,2
1,27,1,meningite,JACAREACANGA,1
1,27,1,meningite,JAURU,1
1,27,1,meningite,JUARA,2
1,27,1,meningite,JUINA,1
1,27,1,meningite,NOSSA SENHORA DO LIVRAMENTO,2
1,27,1,meningite,NOVA BANDEIRANTES,2
1,27,1,meningite,NOVA OLIMPIA,1
1,27,1,meningite,NOVA XAVANTINA,1
1,27,1,meningite,NOVO PROGRESSO,1
1,27,1,meningite,PARANAITA,1
1,27,1,meningite,PARANATINGA,1
1,27,1,meningite,PEDRA PRETA,1
1,27,1,meningite,POCONE,1
1,27,1,meningite,PONTES E LACERDA,3
1,27,1,meningite,PRIMAVERA DO LESTE,2
1,27,1,meningite,RIBEIRAO CASCALHEIRA,1
1,27,1,meningite,RONDONOPOLIS,3
1,27,1,meningite,ROSARIO OESTE,1
1,27,1,meningite,SANTA TEREZINHA,1
1,27,1,meningite,SAPEZAL,1
1,27,1,meningite,SINOP,4
1,27,1,meningite,TABAPORA,2
1,27,1,meningite,TANGARA DA SERRA,3
1,27,1,meningite,VARZEA GRANDE,10
1,27,1,meningite,VILA BELA DA S TRINDADE,1
1,27,1,outros,,61
1,27,1,outros,*EM BRANCO,1
1,27,1,outros,*IGNORADO,28
1,27,1,outros,ABADIA DE GOIAS,2
1,27,1,outros,ABEL FIGUEIREDO,1
1,27,1,outros,ABREU E LIMA,1
1,27,1,outros,ACAILANDIA,2
1,27,1,outros,ACORIZAL,93
1,27,1,outros,AGUA BOA,262
1,27,1,outros,AGUAS LINDAS DE GOIAS,1
1,27,1,outros,ALTA FLORESTA,762
1,27,1,outros,ALTA FLORESTA D OESTE,4
1,27,1,outros,ALTA FLORESTA DOESTE,1
1,27,1,outros,ALTAMIRA,28
1,27,1,outros,ALTAMIRA DO PARANA,1
1,27,1,outros,ALTO ALEGRE,1
1,27,1,outros,ALTO ALEGRE DOS PARECIS,3
1,27,1,outros,ALTO ARAGUAIA,252
1,27,1,outros,ALTO BOA VISTA,26
1,27,1,outros,ALTO GARCAS,146
1,27,1,outros,ALTO PARAGUAI,151
1,27,1,outros,ALTO TAQUARI,87
1,27,1,outros,ALTONIA,1
1,27,1,outros,ALVARES MACHADO,1
1,27,1,outros,AMERICO DE CAMPOS,1
1,27,1,outros,ANAPOLIS,12
1,27,1,outros,ANCHIETA,1
1,27,1,outros,APARECIDA DE GOIANIA,9
1,27,1,outros,APARECIDA DO TABOADO,2
1,27,1,outros,APIACAS,97
1,27,1,outros,AQUIDAUANA,1
1,27,1,outros,ARACATUBA,1
1,27,1,outros,ARAGARCAS,72
1,27,1,outros,ARAGUACEMA,1
1,27,1,outros,ARAGUAIANA,50
1,27,1,outros,ARAGUAINA,1
1,27,1,outros,ARAGUAINHA,14
1,27,1,outros,ARAPIRACA,1
1,27,1,outros,ARAPONGAS,2
1,27,1,outros,ARAPUTANGA,216
1,27,1,outros,ARARAS,1
1,27,1,outros,ARAUCARIA,3
1,27,1,outros,ARENAPOLIS,171
1,27,1,outros,ARIPUANA,211
1,27,1,outros,ARIQUEMES,4
1,27,1,outros,ASSIS,1
1,27,1,outros,BACABAL,1
1,27,1,outros,BADY BASSITT,1
1,27,1,outros,BALIZA,4
1,27,1,outros,BALNEARIO CAMBORIU,1
1,27,1,outros,BALSAMO,1
1,27,1,outros,BARAO DE GRAJAU,1
1,27,1,outros,BARAO DE MELGACO,95
1,27,1,outros,BARCARENA,1
1,27,1,outros,BARRA BONITA,1
1,27,1,outros,BARRA DO BUGRES,440
1,27,1,outros,BARRA DO GARCAS,974
1,27,1,outros,BARRA DO RIBEIRO,1
1,27,1,outros,BARRO DURO,1
1,27,1,outros,BAURU,5
1,27,1,outros,BELA VISTA DO PARAISO,1
1,27,1,outros,BELEM,1
1,27,1,outros,BELO HORIZONTE,2
1,27,1,outros,BOA VISTA DO BURICA,1
1,27,1,outros,BOCA DA MATA,1
1,27,1,outros,BOM DESPACHO,1
1,27,1,outros,BOM JARDIM,1
1,27,1,outros,BOM JARDIM DE GOIAS,14
1,27,1,outros,BOM JESUS DO ARAGUAIA,44
1,27,1,outros,BRAGANCA,1
1,27,1,outros,BRASILANDIA DE MINAS,1
1,27,1,outros,BRASILIA,4
1,27,1,outros,BRASNORTE,173
1,27,1,outros,BRITANIA,1
1,27,1,outros,BRUMADO,1
1,27,1,outros,BURITAMA,1
1,27,1,outros,BURITICUPU,1
1,27,1,outros,BURITIS,1
1,27,1,outros,CABIXI,1
1,27,1,outros,CACERES,1527
1,27,1,outros,CACOAL,18
1,27,1,outros,CACU,1
1,27,1,outros,CAIAPONIA,1
1,27,1,outros,CAMARAGIBE,1
1,27,1,outros,CAMPINAPOLIS,194
1,27,1,outros,CAMPINAS,2
1,27,1,outros,CAMPO ERE,1
1,27,1,outros,CAMPO GRANDE,29
1,27,1,outros,CAMPO MOURAO,2
1,27,1,outros,CAMPO NOVO DO PARECIS,299
1,27,1,outros,CAMPO VERDE,369
1,27,1,outros,CAMPOS DE JULIO,62
1,27,1,outros,CAMPOS NOVOS,1
1,27,1,outros,CANABRAVA DO NORTE,55
1,27,1,outros,CANARANA,230
1,27,1,outros,CANDELARIA,1
1,27,1,outros,CANOAS,1
1,27,1,outros,CANOINHAS,1
1,27,1,outros,CANTO DO BURITI,1
1,27,1,outros,CAPAO BONITO,1
1,27,1,outros,CAPITAO LEONIDAS MARQUES,1
1,27,1,outros,CARAMBEI,2
1,27,1,outros,CARAPICUIBA,2
1,27,1,outros,CARIACICA,1
1,27,1,outros,CARLINDA,160
1,27,1,outros,CARUARU,1
1,27,1,outros,CASCAVEL,5
1,27,1,outros,CASEARA,1
1,27,1,outros,CASTANHAL,1
1,27,1,outros,CASTANHEIRA,93
1,27,1,outros,CASTANHEIRAS,1
1,27,1,outros,CAVALCANTE,1
1,27,1,outros,CAXIAS,1
1,27,1,outros,CEDRAL,1
1,27,1,outros,CEREJEIRAS,8
1,27,1,outros,CHAPADA DOS GUIMARAES,296
1,27,1,outros,CHAPADINHA,1
1,27,1,outros,CHORROCHO,1
1,27,1,outros,CLAUDIA,122
1,27,1,outros,CLEVELANDIA,1
1,27,1,outros,COCALINHO,63
1,27,1,outros,COLATINA,1
1,27,1,outros,COLIDER,500
1,27,1,outros,COLINAS,1
1,27,1,outros,COLINAS DO TOCANTINS,1
1,27,1,outros,COLNIZA,245
1,27,1,outros,COLOMBO,1
1,27,1,outros,COLORADO DO OESTE,13
1,27,1,outros,COMODORO,228
1,27,1,outros,CONDOR,2
1,27,1,outros,CONFRESA,285
1,27,1,outros,CONQUISTA D OESTE,25
1,27,1,outros,CORONEL FREITAS,1
1,27,1,outros,CORUMBA,1
1,27,1,outros,CORUMBIARA,1
1,27,1,outros,COSMOPOLIS,1
1,27,1,outros,COSMORAMA,1
1,27,1,outros,COSTA MARQUES,1
1,27,1,outros,COTRIGUACU,108
1,27,1,outros,COXIM,2
1,27,1,outros,CRUZ MACHADO,1
1,27,1,outros,CRUZALTENSE,1
1,27,1,outros,CRUZEIRO DO OESTE,1
1,27,1,outros,CUIABA,9256
1,27,1,outros,CUNHA,1
1,27,1,outros,CURITIBA,10
1,27,1,outros,CURVELANDIA,81
1,27,1,outros,DENISE,86
1,27,1,outros,DIAMANTINO,236
1,27,1,outros,DOIS VIZINHOS,1
1,27,1,outros,DOM AQUINO,163
1,27,1,outros,DOURADOS,7
1,27,1,outros,DOUTOR MAURICIO CARDOSO,1
1,27,1,outros,DOVERLANDIA,3
1,27,1,outros,DRACENA,4
1,27,1,outros,ELDORADO DOS CARAJAS,1
1,27,1,outros,EPITACIOLANDIA,1
1,27,1,outros,ESPIGAO D OESTE,4
1,27,1,outros,ESPIGAO DOESTE,4
1,27,1,outros,ESTEIO,1
1,27,1,outros,FATIMA DO SUL,1
1,27,1,outros,FELIZ NATAL,92
1,27,1,outros,FERNANDOPOLIS,3
1,27,1,outros,FIGUEIROPOLIS D OESTE,47
1,27,1,outros,FLORIANO,1
1,27,1,outros,FLORIANOPOLIS,1
1,27,1,outros,FORMOSA DA SERRA NEGRA,1
1,27,1,outros,FOZ DO IGUACU,2
1,27,1,outros,FRANCA,1
1,27,1,outros,FRANCISCO BELTRAO,2
1,27,1,outros,FREDERICO WESTPHALEN,1
1,27,1,outros,GAUCHA DO NORTE,60
1,27,1,outros,GENERAL CARNEIRO,99
1,27,1,outros,GLORIA D OESTE,44
1,27,1,outros,GOIANIA,33
1,27,1,outros,GOIANIRA,1
1,27,1,outros,GOIATUBA,1
1,27,1,outros,GOVERNADOR JORGE TEIXEIRA,1
1,27,1,outros,GUAIRA,1
1,27,1,outros,GUAIRACA,1
1,27,1,outros,GUAPIARA,1
1,27,1,outros,GUARAITA,1
1,27,1,outros,GUARANTA DO NORTE,381
1,27,1,outros,GUARAPUAVA,1
1,27,1,outros,GUARAREMA,1
1,27,1,outros,GUARULHOS,2
1,27,1,outros,GUIRATINGA,269
1,27,1,outros,HIDROLANDIA,1
1,27,1,outros,HORTOLANDIA,1
1,27,1,outros,IACRI,1
1,27,1,outros,IBATE,1
1,27,1,outros,IGARAPE GRANDE,1
1,27,1,outros,IGUATEMI,1
1,27,1,outros,IMBAU,1
1,27,1,outros,INDIARA,1
1,27,1,outros,INDIAVAI,37
1,27,1,outros,INHUMAS,3
1,27,1,outros,IPIRANGA DO NORTE,29
1,27,1,outros,IPORA,4
1,27,1,outros,ITABERABA,1
1,27,1,outros,ITABERAI,2
1,27,1,outros,ITAITUBA,6
1,27,1,outros,ITAJA,1
1,27,1,outros,ITANHANGA,43
1,27,1,outros,ITAPEMA,1
1,27,1,outros,ITAUBA,81
1,27,1,outros,ITIQUIRA,106
1,27,1,outros,ITU,1
1,27,1,outros,ITUBERA,1
1,27,1,outros,ITUIUTABA,3
1,27,1,outros,ITUMBIARA,2
1,27,1,outros,ITURAMA,1
1,27,1,outros,ITUVERAVA,1
1,27,1,outros,IVATUBA,1
1,27,1,outros,IVINHEMA,1
1,27,1,outros,JACAREACANGA,1
1,27,1,outros,JACAREI,1
1,27,1,outros,JACIARA,393
1,27,1,outros,JANDAIA DO SUL,1
1,27,1,outros,JANGADA,103
1,27,1,outros,JARDIM DE PIRANHAS,1
1,27,1,outros,JARU,3
1,27,1,outros,JATAI,4
1,27,1,outros,JAU,1
1,27,1,outros,JAUPACI,1
1,27,1,outros,JAURU,165
1,27,1,outros,JI-PARANA,18
1,27,1,outros,JOAO PESSOA,1
1,27,1,outros,JOINVILLE,1
1,27,1,outros,JUARA,498
1,27,1,outros,JUINA,601
1,27,1,outros,JUNDIAI,1
1,27,1,outros,JURUENA,101
1,27,1,outros,JUSCIMEIRA,185
1,27,1,outros,LAGOA DA CONFUSAO,9
1,27,1,outros,LAGOA GRANDE DO MARANHAO,1
1,27,1,outros,LAGOA NOVA,1
1,27,1,outros,LAMBARI D OESTE,86
1,27,1,outros,LIDIANOPOLIS,1
1,27,1,outros,LIMA CAMPOS,1
1,27,1,outros,LIMEIRA,1
1,27,1,outros,LOBATO,1
1,27,1,outros,LONDRINA,4
1,27,1,outros,LUCAS DO RIO VERDE,490
1,27,1,outros,LUCIARA,30
1,27,1,outros,LUIS EDUARDO MAGALHAES,1
1,27,1,outros,MACAPA,1
1,27,1,outros,MACEIO,2
1,27,1,outros,MACHADINHO D OESTE,2
1,27,1,outros,MANAUS,1
1,27,1,outros,MANDAGUARI,1
1,27,1,outros,MARACAJU,1
1,27,1,outros,MARAVILHA,1
1,27,1,outros,MARCELANDIA,159
1,27,1,outros,MARECHAL CANDIDO RONDON,1
1,27,1,outros,MARIALVA,2
1,27,1,outros,MARILIA,1
1,27,1,outros,MARINGA,4
1,27,1,outros,MARTINOPOLIS,1
1,27,1,outros,MATRINCHA,1
1,27,1,outros,MATUPA,190
1,27,1,outros,MAURILANDIA,2
1,27,1,outros,MENDES PIMENTEL,1
1,27,1,outros,MESSIAS,1
1,27,1,outros,MINEIROS,4
1,27,1,outros,MIRA ESTRELA,1
1,27,1,outros,MIRANTE DA SERRA,1
1,27,1,outros,MIRASSOL D OESTE,406
1,27,1,outros,MISSAL,1
1,27,1,outros,MOEMA,1
1,27,1,outros,MONTE CASTELO,1
1,27,1,outros,MONTE NEGRO,1
1,27,1,outros,MONTES CLAROS DE GOIAS,2
1,27,1,outros,MOZARLANDIA,1
1,27,1,outros,MUNICIPIO IGNORADO-MS,1
1,27,1,outros,MUNICIPIO IGNORADO-MT,67
1,27,1,outros,MUNICIPIO IGNORADO-PA,2
1,27,1,outros,MUNICIPIO IGNORADO-PR,1
1,27,1,outros,MUNICIPIO IGNORADO-RO,3
1,27,1,outros,MUNICIPIO IGNORADO-TO,1
1,27,1,outros,NAVIRAI,2
1,27,1,outros,NOBRES,272
1,27,1,outros,NORTELANDIA,102
1,27,1,outros,NOSSA SENHORA DO LIVRAMENTO,155
1,27,1,outros,NOSSA SENHORA DOS REMEDIOS,1
1,27,1,outros,NOVA ANDRADINA,1
1,27,1,outros,NOVA BANDEIRANTES,148
1,27,1,outros,NOVA BRASILANDIA,85
1,27,1,outros,NOVA BRASILANDIA D OESTE,1
1,27,1,outros,NOVA CANAA DO NORTE,149
1,27,1,outros,NOVA GUARITA,49
1,27,1,outros,NOVA IGUACU,1
1,27,1,outros,NOVA LACERDA,62
1,27,1,outros,NOVA LONDRINA,1
1,27,1,outros,NOVA MARILANDIA,30
1,27,1,outros,NOVA MARINGA,58
1,27,1,outros,NOVA MONTE VERDE,85
1,27,1,outros,NOVA MUTUM,310
1,27,1,outros,NOVA NAZARE,33
1,27,1,outros,NOVA OLIMPIA,232
1,27,1,outros,NOVA OLINDA DO MARANHAO,1
1,27,1,outros,NOVA SANTA HELENA,41
1,27,1,outros,NOVA SANTA RITA,1
1,27,1,outros,NOVA UBIRATA,75
1,27,1,outros,NOVA VENEZA,2
1,27,1,outros,NOVA VICOSA,1
1,27,1,outros,NOVA XAVANTINA,272
1,27,1,outros,NOVO HORIZONTE DO NORTE,48
1,27,1,outros,NOVO MUNDO,72
1,27,1,outros,NOVO PROGRESSO,19
1,27,1,outros,NOVO SANTO ANTONIO,30
1,27,1,outros,NOVO SAO JOAQUIM,95
1,27,1,outros,OSASCO,1
1,27,1,outros,OURINHOS,1
1,27,1,outros,OURO PRETO DO OESTE,3
1,27,1,outros,PAICANDU,1
1,27,1,outros,PALMARES DO SUL,1
1,27,1,outros,PALOTINA,1
1,27,1,outros,PARAISO DO TOCANTINS,1
1,27,1,outros,PARANA,1
1,27,1,outros,PARANAIBA,1
1,27,1,outros,PARANAITA,134
1,27,1,outros,PARANAPANEMA,1
1,27,1,outros,PARANAPUA,1
1,27,1,outros,PARANATINGA,285
1,27,1,outros,PARANAVAI,5
1,27,1,outros,PARAPUA,1
1,27,1,outros,PATO BRANCO,1
1,27,1,outros,PATOS DE MINAS,2
1,27,1,outros,PEDRA PRETA,252
1,27,1,outros,PEDREIRA,1
1,27,1,outros,PEDRO GOMES,4
1,27,1,outros,PEIXOTO DE AZEVEDO,418
1,27,1,outros,PEREIRA BARRETO,1
1,27,1,outros,PIMENTA BUENO,5
1,27,1,outros,PINHEIRAL,1
1,27,1,outros,PIRACICABA,1
1,27,1,outros,PIRANGI,1
1,27,1,outros,PIRANHAS,6
1,27,1,outros,PIUM,1
1,27,1,outros,PLANALTO,1
1,27,1,outros,PLANALTO DA SERRA,37
1,27,1,outros,POCONE,605
1,27,1,outros,POMPEIA,2
1,27,1,outros,PONTA GROSSA,3
1,27,1,outros,PONTA PORA,3
1,27,1,outros,PONTAL DO ARAGUAIA,78
1,27,1,outros,PONTE BRANCA,31
1,27,1,outros,PONTES E LACERDA,616
1,27,1,outros,PORANGATU,1
1,27,1,outros,PORTELANDIA,1
1,27,1,outros,PORTO ALEGRE,2
1,27,1,outros,PORTO ALEGRE DO NORTE,123
1,27,1,outros,PORTO DOS GAUCHOS,75
1,27,1,outros,PORTO ESPERIDIAO,147
1,27,1,outros,PORTO ESTRELA,52
1,27,1,outros,PORTO VELHO,16
1,27,1,outros,POXOREO,346
1,27,1,outros,PRAINHA,1
1,27,1,outros,PRATA,1
1,27,1,outros,PRESIDENTE MEDICI,1
1,27,1,outros,PRESIDENTE PRUDENTE,7
1,27,1,outros,PRESIDENTE SARNEY,1
1,27,1,outros,PRESIDENTE VENCESLAU,1
1,27,1,outros,PRIMAVERA DE RONDONIA,1
1,27,1,outros,PRIMAVERA DO LESTE,640
1,27,1,outros,PROMISSAO,1
1,27,1,outros,QUERENCIA,141
1,27,1,outros,QUIRINOPOLIS,1
1,27,1,outros,QUIXELO,1
1,27,1,outros,REDENCAO,1
1,27,1,outros,RESERVA DO CABACAL,33
1,27,1,outros,RIANAPOLIS,1
1,27,1,outros,RIBEIRAO CASCALHEIRA,131
1,27,1,outros,RIBEIRAO PRETO,2
1,27,1,outros,RIBEIRAOZINHO,24
1,27,1,outros,RIO BRANCO,93
1,27,1,outros,RIO DE JANEIRO,1
1,27,1,outros,RIO NEGRINHO,1
1,27,1,outros,RIO VERDE,9
1,27,1,outros,ROLANDIA,1
1,27,1,outros,ROLIM DE MOURA,13
1,27,1,outros,RONDOLANDIA,19
1,27,1,outros,RONDONOPOLIS,3185
1,27,1,outros,ROSARIO OESTE,288
1,27,1,outros,SALTO DO CEU,67
1,27,1,outros,SANTA ALBERTINA,1
1,27,1,outros,SANTA CARMEM,40
1,27,1,outros,SANTA CRUZ DE MONTE CASTELO,1
1,27,1,outros,SANTA CRUZ DO XINGU,27
1,27,1,outros,SANTA FE DE GOIAS,1
1,27,1,outros,SANTA HELENA,1
1,27,1,outros,SANTA HELENA DE GOIAS,1
1,27,1,outros,SANTA RITA,1
1,27,1,outros,SANTA RITA DO ARAGUAIA,41
1,27,1,outros,SANTA RITA DO TRIVELATO,18
1,27,1,outros,SANTA TEREZINHA,85
1,27,1,outros,SANTA TEREZINHA DE GOIAS,1
1,27,1,outros,SANTA TEREZINHA DE ITAIPU,1
1,27,1,outros,SANTANA DO ARAGUAIA,5
1,27,1,outros,SANTAREM,5
1,27,1,outros,SANTO AFONSO,41
1,27,1,outros,SANTO ANDRE,1
1,27,1,outros,SANTO ANTONIO DE POSSE,1
1,27,1,outros,SANTO ANTONIO DO LESTE,33
1,27,1,outros,SANTO ANTONIO DO LEVERGER,265
1,27,1,outros,SANTO INACIO,1
1,27,1,outros,SAO BERNARDO DO CAMPO,1
1,27,1,outros,SAO CARLOS,1
1,27,1,outros,SAO FELIX DO ARAGUAIA,122
1,27,1,outros,SAO FRANCISCO DO GUAPORE,1
1,27,1,outros,SAO GABRIEL DO OESTE,2
1,27,1,outros,SAO GERALDO DO ARAGUAIA,1
1,27,1,outros,SAO JOAO DO SOTER,1
1,27,1,outros,SAO JOAO DOS PATOS,1
1,27,1,outros,SAO JOAQUIM DA BARRA,1
1,27,1,outros,SAO JOSE DO POVO,52
1,27,1,outros,SAO JOSE DO RIO CLARO,198
1,27,1,outros,SAO JOSE DO RIO PARDO,1
1,27,1,outros,SAO JOSE DO RIO PRETO,4
1,27,1,outros,SAO JOSE DO XINGU,58
1,27,1,outros,SAO JOSE DOS QUATRO MARCOS,317
1,27,1,outros,SAO LOURENCO,1
1,27,1,outros,SAO LOURENCO DO OESTE,1
1,27,1,outros,SAO LUIS DE MONTES BELOS,3
1,27,1,outros,SAO LUIS GONZAGA DO MARANHAO,1
1,27,1,outros,SAO MIGUEL DO ARAGUAIA,1
1,27,1,outros,SAO MIGUEL DO GUAPORE,1
1,27,1,outros,SAO PAULO,16
1,27,1,outros,SAO PEDRO DA CIPA,63
1,27,1,outros,SAO SEBASTIAO,1
1,27,1,outros,SAO SIMAO,1
1,27,1,outros,SAPEZAL,150
1,27,1,outros,SERINGUEIRAS,1
1,27,1,outros,SERRA,3
1,27,1,outros,SERRA NOVA DOURADA,7
1,27,1,outros,SERTAOZINHO,1
1,27,1,outros,SEVERIANO DE ALMEIDA,1
1,27,1,outros,SIDROLANDIA,1
1,27,1,outros,SILVANOPOLIS,1
1,27,1,outros,SINOP,1425
1,27,1,outros,SOBRADINHO,1
1,27,1,outros,SONORA,23
1,27,1,outros,SOROCABA,3
1,27,1,outros,SORRISO,784
1,27,1,outros,SUMARE,2
1,27,1,outros,TABAPORA,105
1,27,1,outros,TANGARA DA SERRA,1169
1,27,1,outros,TAPURAH,142
1,27,1,outros,TAUBATE,2
1,27,1,outros,TERENOS,1
1,27,1,outros,TERESINA,1
1,27,1,outros,TEREZOPOLIS DE GOIAS,1
1,27,1,outros,TERRA NOVA DO NORTE,177
1,27,1,outros,TERRA ROXA,1
1,27,1,outros,TESOURO,48
1,27,1,outros,THEOBROMA,2
1,27,1,outros,TIO HUGO,1
1,27,1,outros,TOLEDO,4
1,27,1,outros,TORIXOREU,78
1,27,1,outros,TRES LAGOAS,1
1,27,1,outros,TRES MARIAS,2
1,27,1,outros,TREZE TILIAS,1
1,27,1,outros,TRINDADE,1
1,27,1,outros,TUBARAO,1
1,27,1,outros,TUNTUM,1
1,27,1,outros,TUPA,1
1,27,1,outros,UBARANA,1
1,27,1,outros,UBERABA,5
1,27,1,outros,UBERLANDIA,5
1,27,1,outros,UMUARAMA,2
1,27,1,outros,UNIAO DO SUL,34
1,27,1,outros,URUGUAIANA,1
1,27,1,outros,URUPA,1
1,27,1,outros,VALE DE SAO DOMINGOS,32
1,27,1,outros,VALE DO ANARI,1
1,27,1,outros,VARZEA GRANDE,4176
1,27,1,outros,VARZEA NOVA,1
1,27,1,outros,VERA,125
1,27,1,outros,VICENTE DUTRA,1
1,27,1,outros,VILA BELA DA S TRINDADE,175
1,27,1,outros,VILA RICA,216
1,27,1,outros,VILHENA,51
1,27,1,outros,VITORIA DO MEARIM,1
1,27,1,outros,VOTORANTIM,1
1,27,1,outros,VOTUPORANGA,1
1,27,1,outros,XANXERE,2
1,27,1,outros,XINGUARA,1
1,27,1,tuberculose,ALTA FLORESTA,7
1,27,1,tuberculose,ALTO ALEGRE DOS PARECIS,1
1,27,1,tuberculose,ALTO ARAGUAIA,2
1,27,1,tuberculose,ALTO PARAGUAI,1
1,27,1,tuberculose,APIACAS,1
1,27,1,tuberculose,ARAGARCAS,1
1,27,1,tuberculose,ARAPUTANGA,3
1,27,1,tuberculose,ARENAPOLIS,1
1,27,1,tuberculose,ARIPUANA,2
1,27,1,tuberculose,BARRA DO BUGRES,3
1,27,1,tuberculose,BARRA DO GARCAS,3
1,27,1,tuberculose,BRASNORTE,1
1,27,1,tuberculose,CACERES,15
1,27,1,tuberculose,CAMPO VERDE,2
1,27,1,tuberculose,CANARANA,1
1,27,1,tuberculose,CHAPADA DOS GUIMARAES,3
1,27,1,tuberculose,COLIDER,4
1,27,1,tuberculose,COLNIZA,1
1,27,1,tuberculose,COMODORO,1
1,27,1,tuberculose,CUIABA,67
1,27,1,tuberculose,DIAMANTINO,1
1,27,1,tuberculose,FELIZ NATAL,1
1,27,1,tuberculose,GENERAL CARNEIRO,1
1,27,1,tuberculose,GUIRATINGA,3
1,27,1,tuberculose,ITAJUBA,1
1,27,1,tuberculose,ITIQUIRA,1
1,27,1,tuberculose,JANGADA,4
1,27,1,tuberculose,JAURU,2
1,27,1,tuberculose,JUARA,1
1,27,1,tuberculose,JUINA,2
1,27,1,tuberculose,JURUENA,1
1,27,1,tuberculose,JUSCIMEIRA,1
1,27,1,tuberculose,MIRASSOL D OESTE,3
1,27,1,tuberculose,MUNICIPIO IGNORADO-RO,1
1,27,1,tuberculose,NOSSA SENHORA DO LIVRAMENTO,4
1,27,1,tuberculose,NOVA BANDEIRANTES,2
1,27,1,tuberculose,NOVA CANAA DO NORTE,1
1,27,1,tuberculose,NOVA NAZARE,1
1,27,1,tuberculose,NOVO SAO JOAQUIM,3
1,27,1,tuberculose,PARANATINGA,4
1,27,1,tuberculose,PEIXOTO DE AZEVEDO,3
1,27,1,tuberculose,PIMENTA BUENO,1
1,27,1,tuberculose,POCONE,3
1,27,1,tuberculose,PONTES E LACERDA,3
1,27,1,tuberculose,PORTO ESPERIDIAO,1
1,27,1,tuberculose,QUERENCIA,1
1,27,1,tuberculose,RONDONOPOLIS,15
1,27,1,tuberculose,ROSARIO OESTE,4
1,27,1,tuberculose,SALTO DO CEU,2
1,27,1,tuberculose,SANTA TEREZINHA,2
1,27,1,tuberculose,SANTO ANTONIO DO LEVERGER,2
1,27,1,tuberculose,SAO JOSE DO RIO CLARO,1
1,27,1,tuberculose,SINOP,3
1,27,1,tuberculose,SORRISO,7
1,27,1,tuberculose,TANGARA DA SERRA,3
1,27,1,tuberculose,TERRA NOVA DO NORTE,1
1,27,1,tuberculose,TESOURO,1
1,27,1,tuberculose,VARZEA GRANDE,32
1,27,1,tuberculose,VILA BELA DA S TRINDADE,3
1,45,1,dengue,BARRA DO GARCAS,1
1,45,1,dengue,CACERES,1
1,45,1,dengue,COLIDER,1
1,45,1,dengue,COLNIZA,1
1,45,1,dengue,CUIABA,1
1,45,1,dengue,GUARANTA DO NORTE,1
1,45,1,dengue,JACIARA,1
1,45,1,dengue,JUARA,1
1,45,1,dengue,MIRASSOL D OESTE,1
1,45,1,dengue,PEDRA PRETA,1
1,45,1,dengue,PONTAL DO ARAGUAIA,1
1,45,1,dengue,RONDONOPOLIS,1
1,45,1,dengue,SINOP,2
1,45,1,dengue,TORIXOREU,1
