familia,exames,n_municipios,tat_mediano_dias,tat_p90_dias,pct_liberado_48h,pct_liberado_48h_coleta,pct_liberado_7d,pct_rejeitado,backlog_estimado,granularidade,municipio,fonte,anos_referencia
respiratorio,66,1,31.40277777777778,31.405833333333334,0.35185185185185186,0.17543859649122806,0.3157894736842105,0.2878787878787879,14,municipio_familia,NOVA GUARITA,gal_lacen_microdados,>=2024
tuberculose,66,1,7.611805555555556,240.19402777777782,0.6304347826086957,0.3,0.46,0.030303030303030304,33,municipio_familia,PEDRA PRETA,gal_lacen_microdados,>=2024
outros,65,1,2.5649305555555557,210.6652777777778,0.4444444444444444,0.5,0.6458333333333334,0.1076923076923077,22,municipio_familia,BRASNORTE,gal_lacen_microdados,>=2024
arbovirose,65,1,18.609722222222224,77.94131944444445,0.21428571428571427,0.10869565217391304,0.1956521739130435,0.03076923076923077,24,municipio_familia,SANTA RITA DO TRIVELATO,gal_lacen_microdados,>=2024
tuberculose,64,1,1.7625,119.9961111111111,0.9230769230769231,0.6153846153846154,0.6923076923076923,0.03125,52,municipio_familia,APIACAS,gal_lacen_microdados,>=2024
tuberculose,64,1,9.565972222222221,237.54861111111111,0.7083333333333334,0.25806451612903225,0.3548387096774194,0.0625,36,municipio_familia,MATUPA,gal_lacen_microdados,>=2024
outros,64,1,26.516319444444445,186.77708333333334,0.23529411764705882,0.14705882352941177,0.2647058823529412,0.125,5,municipio_familia,NOVA MARILANDIA,gal_lacen_microdados,>=2024
tuberculose,63,1,4.482986111111111,104.79152777777773,0.8695652173913043,0.25,0.5833333333333334,0.015873015873015872,32,municipio_familia,ARENAPOLIS,gal_lacen_microdados,>=2024
respiratorio,63,1,1.6631944444444444,151.7576388888889,0.7045454545454546,0.5227272727272727,0.7272727272727273,0.23809523809523808,20,municipio_familia,CAMPO VERDE,gal_lacen_microdados,>=2024
outros,63,1,6.7131944444444445,23.950694444444444,0.4,0.19047619047619047,0.5714285714285714,0.015873015873015872,29,municipio_familia,FELIZ NATAL,gal_lacen_microdados,>=2024
hepatite,63,1,6.413888888888889,12.485138888888889,0.075,0.26,0.76,0.0,27,municipio_familia,MARCELANDIA,gal_lacen_microdados,>=2024
hepatite,63,1,12.454166666666667,233.70763888888888,0.26666666666666666,0.1111111111111111,0.3611111111111111,0.0,36,municipio_familia,NOVA SANTA HELENA,gal_lacen_microdados,>=2024
arbovirose,62,1,18.026041666666664,298.7368055555556,0.21739130434782608,0.14583333333333334,0.3125,0.11290322580645161,22,municipio_familia,DOM AQUINO,gal_lacen_microdados,>=2024
arbovirose,62,1,13.636111111111111,47.645833333333336,0.25,0.02702702702702703,0.2972972972972973,0.016129032258064516,24,municipio_familia,NOVO HORIZONTE DO NORTE,gal_lacen_microdados,>=2024
respiratorio,61,1,88.6048611111111,215.81513888888892,0.6363636363636364,0.05,0.25,0.2786885245901639,26,municipio_familia,ITAUBA,gal_lacen_microdados,>=2024
arbovirose,61,1,21.468055555555555,72.39166666666667,0.2727272727272727,0.06666666666666667,0.15555555555555556,0.03278688524590164,26,municipio_familia,NOVA MARINGA,gal_lacen_microdados,>=2024
outros,60,1,7.396527777777778,39.68979166666679,0.4444444444444444,0.25,0.45,0.08333333333333333,17,municipio_familia,JUSCIMEIRA,gal_lacen_microdados,>=2024
outros,58,1,35.361111111111114,80.69791666666667,0.4166666666666667,0.28,0.48,0.0,26,municipio_familia,GENERAL CARNEIRO,gal_lacen_microdados,>=2024
respiratorio,58,1,1.7444444444444445,5.42736111111111,0.7941176470588235,0.7058823529411765,0.9117647058823529,0.25862068965517243,20,municipio_familia,JACIARA,gal_lacen_microdados,>=2024
tuberculose,58,1,4.545138888888889,224.43472222222223,0.7878787878787878,0.3055555555555556,0.6111111111111112,0.05172413793103448,21,municipio_familia,JANGADA,gal_lacen_microdados,>=2024
tuberculose,58,1,3.001736111111111,32.40694444444444,0.5,0.2857142857142857,0.6904761904761905,0.017241379310344827,35,municipio_familia,JUSCIMEIRA,gal_lacen_microdados,>=2024
hepatite,57,1,3.7055555555555557,85.68034722222227,0.5945945945945946,0.26,0.72,0.017543859649122806,19,municipio_familia,BARRA DO BUGRES,gal_lacen_microdados,>=2024
respiratorio,57,1,6.595138888888889,212.8223611111112,0.6153846153846154,0.17142857142857143,0.5142857142857142,0.2807017543859649,20,municipio_familia,PEIXOTO DE AZEVEDO,gal_lacen_microdados,>=2024
tuberculose,57,1,5.411111111111111,66.39097222222222,0.8461538461538461,0.23076923076923078,0.6923076923076923,0.017543859649122806,20,municipio_familia,RESERVA DO CABACAL,gal_lacen_microdados,>=2024
respiratorio,57,1,3.4256944444444444,238.47777777777776,0.4418604651162791,0.13043478260869565,0.6521739130434783,0.2982456140350877,9,municipio_familia,ROSARIO OESTE,gal_lacen_microdados,>=2024
outros,56,1,12.678472222222222,85.53194444444445,0.3076923076923077,0.12903225806451613,0.3548387096774194,0.08928571428571429,28,municipio_familia,DENISE,gal_lacen_microdados,>=2024
hepatite,53,1,8.534027777777778,87.37000000000002,0.16666666666666666,0.15151515151515152,0.3939393939393939,0.0,30,municipio_familia,SANTO ANTONIO DO LEVERGER,gal_lacen_microdados,>=2024
arbovirose,52,1,26.208680555555556,187.60972222222222,0.06060606060606061,0.07894736842105263,0.2894736842105263,0.0,21,municipio_familia,INDIAVAI,gal_lacen_microdados,>=2024
arbovirose,52,1,32.63472222222222,103.34097222222222,0.05405405405405406,0.0,0.11627906976744186,0.019230769230769232,19,municipio_familia,PLANALTO DA SERRA,gal_lacen_microdados,>=2024
arbovirose,52,1,4.4847222222222225,64.42569444444445,0.38235294117647056,0.2564102564102564,0.5897435897435898,0.0,21,municipio_familia,RESERVA DO CABACAL,gal_lacen_microdados,>=2024
arbovirose,52,1,5.968055555555555,38.42125,0.16666666666666666,0.08333333333333333,0.5,0.15384615384615385,2,municipio_familia,SAO JOSE DO XINGU,gal_lacen_microdados,>=2024
tuberculose,52,1,7.606944444444444,64.89097222222216,0.75,0.24324324324324326,0.43243243243243246,0.019230769230769232,18,municipio_familia,VERA,gal_lacen_microdados,>=2024
tuberculose,51,1,47.040277777777774,132.60604166666667,0.44,0.2857142857142857,0.39285714285714285,0.11764705882352941,25,municipio_familia,NOVA CANAA DO NORTE,gal_lacen_microdados,>=2024
outros,51,1,36.43055555555556,224.49131944444446,0.34782608695652173,0.1388888888888889,0.3611111111111111,0.0784313725490196,9,municipio_familia,PARANAITA,gal_lacen_microdados,>=2024
respiratorio,50,1,2.7041666666666666,26.094166666666684,0.6129032258064516,0.36363636363636365,0.8181818181818182,0.2,20,municipio_familia,COLNIZA,gal_lacen_microdados,>=2024
hepatite,50,1,6.477083333333334,42.01444444444457,0.5185185185185185,0.1,0.5333333333333333,0.0,13,municipio_familia,VERA,gal_lacen_microdados,>=2024
tuberculose,49,1,3.642361111111111,54.48180555555556,0.6818181818181818,0.2,0.68,0.12244897959183673,13,municipio_familia,ALTO PARAGUAI,gal_lacen_microdados,>=2024
tuberculose,49,1,5.5472222222222225,50.86847222222225,0.46153846153846156,0.2962962962962963,0.6296296296296297,0.061224489795918366,27,municipio_familia,NOVA LACERDA,gal_lacen_microdados,>=2024
hepatite,49,1,7.778472222222222,173.42375000000004,0.17391304347826086,0.16,0.4,0.0,34,municipio_familia,POCONE,gal_lacen_microdados,>=2024
outros,49,1,7.472222222222222,11.743611111111116,0.8,0.48,0.48,0.0,5,municipio_familia,TABAPORA,gal_lacen_microdados,>=2024
respiratorio,49,1,3.669791666666667,128.9613888888888,0.6206896551724138,0.20588235294117646,0.7647058823529411,0.30612244897959184,15,municipio_familia,TAPURAH,gal_lacen_microdados,>=2024
arbovirose,48,1,11.618055555555555,268.6486111111111,0.15625,0.05714285714285714,0.42857142857142855,0.20833333333333334,19,municipio_familia,JUSCIMEIRA,gal_lacen_microdados,>=2024
tuberculose,47,1,4.664583333333334,12.452083333333333,0.8333333333333334,0.38095238095238093,0.7619047619047619,0.0,26,municipio_familia,CLAUDIA,gal_lacen_microdados,>=2024
respiratorio,47,1,89.40347222222222,197.3890277777778,0.46511627906976744,0.1111111111111111,0.4222222222222222,0.2553191489361702,0,municipio_familia,INDIAVAI,gal_lacen_microdados,>=2024
hepatite,47,1,8.009375,221.81659722222253,0.24,0.15625,0.4375,0.0,15,municipio_familia,SAO JOSE DO RIO CLARO,gal_lacen_microdados,>=2024
respiratorio,47,1,5.454861111111111,7.96444444444445,0.8,0.37142857142857144,0.8857142857142857,0.19148936170212766,16,municipio_familia,VERA,gal_lacen_microdados,>=2024
hepatite,46,1,8.020833333333334,79.09833333333337,0.07407407407407407,0.2631578947368421,0.47368421052631576,0.0,19,municipio_familia,GAUCHA DO NORTE,gal_lacen_microdados,>=2024
hepatite,46,1,68.90972222222223,169.85125000000005,0.12903225806451613,0.08571428571428572,0.14285714285714285,0.0,18,municipio_familia,NOVA GUARITA,gal_lacen_microdados,>=2024
respiratorio,46,1,2.640277777777778,60.74722222222222,0.7575757575757576,0.2857142857142857,0.7428571428571429,0.34782608695652173,10,municipio_familia,NOVA OLIMPIA,gal_lacen_microdados,>=2024
outros,46,1,5.439583333333333,94.59652777777778,0.39285714285714285,0.0967741935483871,0.5161290322580645,0.021739130434782608,18,municipio_familia,PEDRA PRETA,gal_lacen_microdados,>=2024
respiratorio,46,1,2.423611111111111,63.79208333333338,0.75,0.23076923076923078,0.7435897435897436,0.34782608695652173,6,municipio_familia,SAO JOSE DO RIO CLARO,gal_lacen_microdados,>=2024
outros,46,1,2.298611111111111,14.545000000000009,0.8571428571428571,0.4117647058823529,0.8823529411764706,0.0,17,municipio_familia,VERA,gal_lacen_microdados,>=2024
hepatite,45,1,8.473611111111111,155.61680555555543,0.28125,0.1891891891891892,0.43243243243243246,0.0,10,municipio_familia,ARAPUTANGA,gal_lacen_microdados,>=2024
arbovirose,45,1,15.497916666666665,81.77222222222223,0.18181818181818182,0.0,0.3235294117647059,0.0,16,municipio_familia,COTRIGUACU,gal_lacen_microdados,>=2024
respiratorio,45,1,2.552083333333333,58.40902777777778,0.6111111111111112,0.2692307692307692,0.8076923076923077,0.2,19,municipio_familia,GENERAL CARNEIRO,gal_lacen_microdados,>=2024
arbovirose,45,1,9.770138888888889,298.35555555555555,0.2702702702702703,0.28205128205128205,0.358974358974359,0.0,18,municipio_familia,ITIQUIRA,gal_lacen_microdados,>=2024
hepatite,45,1,16.589583333333334,169.49631944444502,0.06060606060606061,0.02631578947368421,0.39473684210526316,0.0,12,municipio_familia,NOSSA SENHORA DO LIVRAMENTO,gal_lacen_microdados,>=2024
outros,45,1,5.455555555555556,22.641666666666666,0.3,0.0,0.56,0.06666666666666667,0,municipio_familia,NOVO MUNDO,gal_lacen_microdados,>=2024
outros,44,1,11.595833333333333,65.41666666666667,0.0,0.0,0.08571428571428572,0.045454545454545456,5,municipio_familia,COMODORO,gal_lacen_microdados,>=2024
arbovirose,44,1,38.41875,149.43402777777777,0.12121212121212122,0.0,0.18181818181818182,0.09090909090909091,16,municipio_familia,NOVA MONTE VERDE,gal_lacen_microdados,>=2024
outros,44,1,131.64791666666667,211.37604166666662,0.391304347826087,0.375,0.375,0.0,5,municipio_familia,PORTO ESPERIDIAO,gal_lacen_microdados,>=2024
hepatite,44,1,6.990972222222222,31.628680555555587,0.46153846153846156,0.06666666666666667,0.5,0.0,27,municipio_familia,SANTA TEREZINHA,gal_lacen_microdados,>=2024
outros,44,1,22.463194444444444,98.1994444444446,0.6086956521739131,0.08,0.24,0.09090909090909091,12,municipio_familia,SAO JOSE DO XINGU,gal_lacen_microdados,>=2024
tuberculose,43,1,18.613541666666666,268.5179861111111,0.6451612903225806,0.07142857142857142,0.5,0.023255813953488372,19,municipio_familia,ALTO TAQUARI,gal_lacen_microdados,>=2024
arbovirose,43,1,14.745138888888889,37.615000000000016,0.24324324324324326,0.1282051282051282,0.1794871794871795,0.0,12,municipio_familia,SANTA TEREZINHA,gal_lacen_microdados,>=2024
tuberculose,42,1,22.98402777777778,90.44284722222223,0.5789473684210527,0.36363636363636365,0.45454545454545453,0.14285714285714285,8,municipio_familia,BARAO DE MELGACO,gal_lacen_microdados,>=2024
tuberculose,42,1,3.6020833333333333,106.68055555555556,0.5757575757575758,0.37142857142857144,0.6,0.14285714285714285,15,municipio_familia,COTRIGUACU,gal_lacen_microdados,>=2024
hepatite,42,1,9.60625,144.17930555555557,0.25925925925925924,0.12121212121212122,0.36363636363636365,0.0,18,municipio_familia,NOVA BANDEIRANTES,gal_lacen_microdados,>=2024
tuberculose,42,1,46.736805555555556,58.56527777777781,0.4444444444444444,0.18518518518518517,0.48148148148148145,0.14285714285714285,19,municipio_familia,NOVO MUNDO,gal_lacen_microdados,>=2024
tuberculose,42,1,29.07604166666667,73.47361111111111,0.375,0.3157894736842105,0.47368421052631576,0.16666666666666666,19,municipio_familia,PONTAL DO ARAGUAIA,gal_lacen_microdados,>=2024
outros,42,1,4.438194444444444,167.85819444444434,0.6666666666666666,0.06666666666666667,0.6666666666666666,0.023809523809523808,12,municipio_familia,RIBEIRAO CASCALHEIRA,gal_lacen_microdados,>=2024
hepatite,42,1,7.653472222222222,204.59944444444454,0.5151515151515151,0.3142857142857143,0.4857142857142857,0.0,11,municipio_familia,SAPEZAL,gal_lacen_microdados,>=2024
arbovirose,41,1,27.422222222222224,149.81680555555565,0.19047619047619047,0.0,0.23333333333333334,0.024390243902439025,15,municipio_familia,CARLINDA,gal_lacen_microdados,>=2024
outros,41,1,31.09513888888889,140.625,0.4375,0.25,0.35714285714285715,0.04878048780487805,3,municipio_familia,GAUCHA DO NORTE,gal_lacen_microdados,>=2024
outros,41,1,187.60972222222222,187.60972222222222,0.07692307692307693,0.0,0.06666666666666667,0.024390243902439025,2,municipio_familia,INDIAVAI,gal_lacen_microdados,>=2024
tuberculose,41,1,5.697916666666667,12.461805555555555,0.75,0.2857142857142857,0.6190476190476191,0.024390243902439025,23,municipio_familia,NOVA UBIRATA,gal_lacen_microdados,>=2024
hepatite,41,1,7.441319444444444,19.456388888888902,0.32,0.21428571428571427,0.42857142857142855,0.0,22,municipio_familia,NOVO HORIZONTE DO NORTE,gal_lacen_microdados,>=2024
tuberculose,41,1,2.3618055555555557,10.50152777777778,0.7777777777777778,0.4444444444444444,0.6666666666666666,0.0975609756097561,29,municipio_familia,TERRA NOVA DO NORTE,gal_lacen_microdados,>=2024
outros,40,1,18.709722222222222,29.711805555555546,0.6842105263157895,0.15789473684210525,0.42105263157894735,0.0,3,municipio_familia,COTRIGUACU,gal_lacen_microdados,>=2024
respiratorio,40,1,1.761111111111111,148.57930555555555,0.6428571428571429,0.6551724137931034,0.7586206896551724,0.375,3,municipio_familia,JANGADA,gal_lacen_microdados,>=2024
hepatite,40,1,26.384722222222223,152.38888888888889,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.0,14,municipio_familia,NOVO SANTO ANTONIO,gal_lacen_microdados,>=2024
respiratorio,40,1,2.7881944444444446,140.79062499999998,0.5454545454545454,0.17647058823529413,0.7941176470588235,0.375,2,municipio_familia,SAPEZAL,gal_lacen_microdados,>=2024
hepatite,40,1,8.535069444444444,74.91666666666667,0.08695652173913043,0.125,0.16666666666666666,0.0,19,municipio_familia,TABAPORA,gal_lacen_microdados,>=2024
respiratorio,39,1,1.5954861111111112,2.5708333333333333,0.8461538461538461,0.6923076923076923,1.0,0.3076923076923077,8,municipio_familia,BRASNORTE,gal_lacen_microdados,>=2024
outros,39,1,3.725,13.504861111111111,0.9285714285714286,0.35294117647058826,0.5294117647058824,0.0,13,municipio_familia,CLAUDIA,gal_lacen_microdados,>=2024
outros,39,1,7.689583333333333,56.33541666666667,0.3333333333333333,0.25,0.5,0.10256410256410256,8,municipio_familia,CURVELANDIA,gal_lacen_microdados,>=2024
tuberculose,39,1,5.725,112.59138888888904,0.6842105263157895,0.2727272727272727,0.5909090909090909,0.10256410256410256,15,municipio_familia,FELIZ NATAL,gal_lacen_microdados,>=2024
tuberculose,39,1,35.673611111111114,77.34513888888888,0.3181818181818182,0.13636363636363635,0.36363636363636365,0.1282051282051282,8,municipio_familia,JURUENA,gal_lacen_microdados,>=2024
tuberculose,39,1,11.442361111111111,106.70770833333343,0.5789473684210527,0.1,0.4,0.10256410256410256,20,municipio_familia,MARCELANDIA,gal_lacen_microdados,>=2024
outros,39,1,3.386111111111111,256.9951388888889,0.7333333333333333,0.0,0.625,0.05128205128205128,8,municipio_familia,NOVA MONTE VERDE,gal_lacen_microdados,>=2024
arbovirose,38,1,21.394444444444446,58.513194444444444,0.23809523809523808,0.0,0.19230769230769232,0.0,14,municipio_familia,PORTO DOS GAUCHOS,gal_lacen_microdados,>=2024
tuberculose,38,1,2.6486111111111112,71.46319444444444,0.8125,0.3125,0.75,0.10526315789473684,19,municipio_familia,PORTO ESTRELA,gal_lacen_microdados,>=2024
outros,38,1,0.002777777777777778,5.356111111111112,0.6666666666666666,0.6666666666666666,1.0,0.05263157894736842,3,municipio_familia,RESERVA DO CABACAL,gal_lacen_microdados,>=2024
arbovirose,38,1,9.709722222222222,70.54861111111111,0.45454545454545453,0.13157894736842105,0.34210526315789475,0.10526315789473684,5,municipio_familia,RIBEIRAO CASCALHEIRA,gal_lacen_microdados,>=2024
respiratorio,38,1,2.4555555555555557,5.635972222222224,0.9354838709677419,0.21212121212121213,0.9090909090909091,0.3684210526315789,2,municipio_familia,SAO JOSE DOS QUATRO MARCOS,gal_lacen_microdados,>=2024
respiratorio,37,1,1.3305555555555555,118.71736111111112,0.7241379310344828,0.6451612903225806,0.7741935483870968,0.43243243243243246,3,municipio_familia,CONFRESA,gal_lacen_microdados,>=2024
outros,37,1,96.5875,119.40902777777778,0.47058823529411764,0.0,0.36363636363636365,0.0,1,municipio_familia,NOVA GUARITA,gal_lacen_microdados,>=2024
tuberculose,37,1,7.370138888888889,56.44305555555555,0.7222222222222222,0.2903225806451613,0.4838709677419355,0.10810810810810811,14,municipio_familia,NOVA OLIMPIA,gal_lacen_microdados,>=2024
hepatite,37,1,16.418055555555554,206.75277777777777,0.0,0.0,0.07142857142857142,0.02702702702702703,15,municipio_familia,PEDRA PRETA,gal_lacen_microdados,>=2024
arbovirose,37,1,9.639583333333333,35.571527777777774,0.45,0.0,0.07407407407407407,0.16216216216216217,8,municipio_familia,SANTO AFONSO,gal_lacen_microdados,>=2024
hepatite,37,1,7.480902777777778,14.92611111111111,0.4,0.25,0.4583333333333333,0.0,19,municipio_familia,SAO FELIX DO ARAGUAIA,gal_lacen_microdados,>=2024
tuberculose,36,1,4.184722222222223,44.20215277777794,0.8333333333333334,0.43333333333333335,0.5666666666666667,0.0,19,municipio_familia,DOM AQUINO,gal_lacen_microdados,>=2024
outros,36,1,6.804166666666666,281.3308333333334,0.5625,0.35294117647058826,0.5882352941176471,0.05555555555555555,7,municipio_familia,NOVA CANAA DO NORTE,gal_lacen_microdados,>=2024
outros,36,1,6.51875,68.11027777777775,0.38461538461538464,0.26666666666666666,0.6666666666666666,0.0,5,municipio_familia,NOVA LACERDA,gal_lacen_microdados,>=2024
respiratorio,36,1,2.671527777777778,5.685416666666667,0.7647058823529411,0.12,0.96,0.3055555555555556,5,municipio_familia,NOVA XAVANTINA,gal_lacen_microdados,>=2024
tuberculose,36,1,36.47291666666667,119.74444444444444,0.4583333333333333,0.08333333333333333,0.3333333333333333,0.16666666666666666,9,municipio_familia,UNIAO DO SUL,gal_lacen_microdados,>=2024
outros,35,1,14.759027777777778,127.72638888888889,0.17391304347826086,0.08695652173913043,0.13043478260869565,0.0,16,municipio_familia,DOM AQUINO,gal_lacen_microdados,>=2024
outros,35,1,6.341666666666667,117.75486111111111,0.4666666666666667,0.047619047619047616,0.6190476190476191,0.05714285714285714,9,municipio_familia,JANGADA,gal_lacen_microdados,>=2024
tuberculose,35,1,5.393402777777778,154.51680555555564,0.7037037037037037,0.36666666666666664,0.5333333333333333,0.14285714285714285,3,municipio_familia,JAURU,gal_lacen_microdados,>=2024
hepatite,35,1,6.915625,26.86166666666667,0.39285714285714285,0.3333333333333333,0.5,0.0,9,municipio_familia,NOBRES,gal_lacen_microdados,>=2024
respiratorio,35,1,3.459722222222222,154.88250000000002,0.5,0.0,0.6666666666666666,0.02857142857142857,17,municipio_familia,SANTO ANTONIO DO LESTE,gal_lacen_microdados,>=2024
outros,35,1,8.030208333333333,11.574930555555556,0.0,0.0,0.5,0.11428571428571428,15,municipio_familia,SAO JOSE DO POVO,gal_lacen_microdados,>=2024
hepatite,34,1,5.5375,179.47986111111112,0.5384615384615384,0.3333333333333333,0.5555555555555556,0.029411764705882353,10,municipio_familia,IPIRANGA DO NORTE,gal_lacen_microdados,>=2024
hepatite,34,1,7.4375,16.739722222222227,0.2631578947368421,0.2,0.44,0.0,11,municipio_familia,JUSCIMEIRA,gal_lacen_microdados,>=2024
outros,34,1,13.07951388888889,168.0269444444445,0.5,0.0,0.0,0.029411764705882353,18,municipio_familia,NOVA MARINGA,gal_lacen_microdados,>=2024
tuberculose,34,1,4.444444444444445,44.6875,0.96,0.1935483870967742,0.6129032258064516,0.029411764705882353,15,municipio_familia,SANTA TEREZINHA,gal_lacen_microdados,>=2024
arbovirose,34,1,11.381944444444445,238.70763888888888,0.08333333333333333,0.0,0.13043478260869565,0.058823529411764705,13,municipio_familia,SAO FELIX DO ARAGUAIA,gal_lacen_microdados,>=2024
hepatite,33,1,6.397222222222222,9.682777777777778,0.43478260869565216,0.08,0.6,0.06060606060606061,7,municipio_familia,PARANATINGA,gal_lacen_microdados,>=2024
hepatite,32,1,1.526388888888889,9.366597222222222,0.9,0.55,0.75,0.0,11,municipio_familia,FELIZ NATAL,gal_lacen_microdados,>=2024
tuberculose,32,1,20.507986111111112,147.42361111111111,0.55,0.15,0.45,0.0625,14,municipio_familia,GAUCHA DO NORTE,gal_lacen_microdados,>=2024
tuberculose,32,1,1.7180555555555554,254.11499999999995,0.7857142857142857,0.6,0.7333333333333333,0.03125,17,municipio_familia,INDIAVAI,gal_lacen_microdados,>=2024
tuberculose,32,1,7.692361111111111,32.152916666666655,0.8461538461538461,0.26666666666666666,0.4,0.09375,15,municipio_familia,NOVA MONTE VERDE,gal_lacen_microdados,>=2024
arbovirose,32,1,14.564930555555556,95.75520833333334,0.17391304347826086,0.0,0.3076923076923077,0.0625,12,municipio_familia,PORTO ESTRELA,gal_lacen_microdados,>=2024
hepatite,32,1,152.3875,152.38819444444445,0.35714285714285715,0.23529411764705882,0.47058823529411764,0.0,10,municipio_familia,SERRA NOVA DOURADA,gal_lacen_microdados,>=2024
respiratorio,32,1,3.314583333333333,239.47520833333334,0.5555555555555556,0.0,0.5357142857142857,0.3125,4,municipio_familia,UNIAO DO SUL,gal_lacen_microdados,>=2024
tuberculose,31,1,8.660416666666666,148.48180555555555,0.6190476190476191,0.2608695652173913,0.43478260869565216,0.06451612903225806,7,municipio_familia,NOVA MARINGA,gal_lacen_microdados,>=2024
outros,31,1,8.446527777777778,98.75194444444445,0.6,0.4117647058823529,0.47058823529411764,0.0,3,municipio_familia,PORTO DOS GAUCHOS,gal_lacen_microdados,>=2024
arbovirose,30,1,,,,,,0.0,27,municipio_familia,ALTO BOA VISTA,gal_lacen_microdados,>=2024
respiratorio,30,1,31.22222222222222,92.65347222222222,0.38095238095238093,0.25,0.4166666666666667,0.3333333333333333,5,municipio_familia,COTRIGUACU,gal_lacen_microdados,>=2024
respiratorio,30,1,3.5322916666666666,95.42361111111111,0.6111111111111112,0.4444444444444444,0.7222222222222222,0.36666666666666664,7,municipio_familia,MATUPA,gal_lacen_microdados,>=2024
hepatite,30,1,12.454166666666667,93.42569444444445,0.23809523809523808,0.14814814814814814,0.25925925925925924,0.0,10,municipio_familia,NOVO MUNDO,gal_lacen_microdados,>=2024
outros,30,1,3.5420138888888886,60.74652777777778,0.42857142857142855,0.125,0.625,0.0,5,municipio_familia,PARANATINGA,gal_lacen_microdados,>=2024
hepatite,30,1,13.993402777777778,93.425,0.125,0.2857142857142857,0.42857142857142855,0.0,9,municipio_familia,RIBEIRAO CASCALHEIRA,gal_lacen_microdados,>=2024
hepatite,30,1,9.687152777777778,185.42493055555556,0.4090909090909091,0.125,0.20833333333333334,0.03333333333333333,11,municipio_familia,SAO JOSE DOS QUATRO MARCOS,gal_lacen_microdados,>=2024
respiratorio,29,1,4.375,149.5638888888889,0.5263157894736842,0.42857142857142855,0.7142857142857143,0.27586206896551724,4,municipio_familia,ACORIZAL,gal_lacen_microdados,>=2024
tuberculose,29,1,3.5444444444444443,75.08527777777782,0.6363636363636364,0.35714285714285715,0.6428571428571429,0.06896551724137931,17,municipio_familia,NOVA BANDEIRANTES,gal_lacen_microdados,>=2024
outros,29,1,2.640972222222222,29.353472222222223,0.8333333333333334,0.2727272727272727,0.8181818181818182,0.0,2,municipio_familia,UNIAO DO SUL,gal_lacen_microdados,>=2024
outros,28,1,1.4347222222222222,170.29236111111115,0.2727272727272727,0.5652173913043478,0.5652173913043478,0.17857142857142858,5,municipio_familia,ALTO ARAGUAIA,gal_lacen_microdados,>=2024
hepatite,28,1,6.397222222222222,30.963194444444444,0.26666666666666666,0.10526315789473684,0.5263157894736842,0.0,15,municipio_familia,APIACAS,gal_lacen_microdados,>=2024
respiratorio,28,1,5.618055555555555,61.50416666666667,0.8,0.09090909090909091,0.6363636363636364,0.10714285714285714,19,municipio_familia,APIACAS,gal_lacen_microdados,>=2024
tuberculose,28,1,2.9920138888888888,12.651111111111112,0.9285714285714286,0.42857142857142855,0.6428571428571429,0.0,11,municipio_familia,IPIRANGA DO NORTE,gal_lacen_microdados,>=2024
respiratorio,28,1,2.790277777777778,8.870000000000001,0.42857142857142855,0.2222222222222222,0.6666666666666666,0.2857142857142857,13,municipio_familia,NOVA SANTA HELENA,gal_lacen_microdados,>=2024
hepatite,28,1,5.479166666666667,59.49513888888889,0.5,0.2857142857142857,0.7142857142857143,0.0,16,municipio_familia,PORTO ALEGRE DO NORTE,gal_lacen_microdados,>=2024
hepatite,28,1,2.5430555555555556,16.62027777777778,0.6,0.4117647058823529,0.7058823529411765,0.0,14,municipio_familia,ROSARIO OESTE,gal_lacen_microdados,>=2024
hepatite,27,1,1.44375,32.46472222222258,1.0,0.65,0.9,0.0,9,municipio_familia,CLAUDIA,gal_lacen_microdados,>=2024
outros,27,1,4.479861111111111,187.61493055555556,0.6153846153846154,0.375,0.6875,0.0,1,municipio_familia,JAURU,gal_lacen_microdados,>=2024
arbovirose,26,1,2.7111111111111112,29.366666666666667,0.5238095238095238,0.14285714285714285,0.7619047619047619,0.07692307692307693,2,municipio_familia,ALTO TAQUARI,gal_lacen_microdados,>=2024
outros,26,1,109.43125,119.71111111111111,0.07692307692307693,0.058823529411764705,0.11764705882352941,0.0,0,municipio_familia,BOM JESUS DO ARAGUAIA,gal_lacen_microdados,>=2024
outros,26,1,8.640277777777778,13.782222222222222,0.3333333333333333,0.14285714285714285,0.42857142857142855,0.0,2,municipio_familia,ITAUBA,gal_lacen_microdados,>=2024
hepatite,26,1,6.126388888888889,51.03430555555559,0.45454545454545453,0.21428571428571427,0.5714285714285714,0.0,15,municipio_familia,JACIARA,gal_lacen_microdados,>=2024
respiratorio,26,1,4.507638888888889,181.50416666666666,0.6842105263157895,0.15789473684210525,0.5789473684210527,0.2692307692307692,5,municipio_familia,NORTELANDIA,gal_lacen_microdados,>=2024
arbovirose,26,1,16.110416666666666,31.294305555555557,0.3333333333333333,0.0,0.3333333333333333,0.0,2,municipio_familia,SAO JOSE DO POVO,gal_lacen_microdados,>=2024
respiratorio,26,1,3.3944444444444444,107.83305555555555,0.7692307692307693,0.4,0.7333333333333333,0.23076923076923078,10,municipio_familia,VILA RICA,gal_lacen_microdados,>=2024
